genotype	PB2	PB1	PA	NP	NAseg	MP	NS	x	name	label_name	Newgenotype
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13246657|Avian|H5N1|2022.282|Europe|A/chicken/Iceland/2022AI02565/2022	A/chicken/Iceland/2022AI02565/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632523|Avian|H5N1|2022.551|NorthAmerica|A/canada_goose/Massachusetts/22-025071-002-original/2022	A/canada_goose/Massachusetts/22-025071-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13052433|Avian|H5N1|2022.247|NorthAmerica|A/turkey/South_Dakota/22-009979-002-original/2022	A/turkey/South_Dakota/22-009979-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16171481|Avian|H5N1|2022.321|NorthAmerica|A/Pekin_duck/Pennsylvania/22-013189-004-original/2022	A/Pekin_duck/Pennsylvania/22-013189-004-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15853934|Avian|H5N1|2022.581|Africa|A/Common_tern/South_Africa/693799_DOA236/2022	A/Common_tern/South_Africa/693799_DOA236/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13969426|Avian|H5N1|2022.46|Europe|A/Gannet/Scotland/090910/2022	A/Gannet/Scotland/090910/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13432611|Avian|H5N1|2022.255|NorthAmerica|A/turkey/North_Carolina/22-010146-001-original/2022	A/turkey/North_Carolina/22-010146-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13370922|Avian|H5N1|2022.26|Europe|A/chicken/England/042391/2022	A/chicken/England/042391/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16240414|Avian|H5N1|2022.337|NorthAmerica|A/chicken/Pennsylvania/22-014338-001-original/2022	A/chicken/Pennsylvania/22-014338-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15214835|Avian|H5N1|2022.474|NorthAmerica|A/common_tern/Maine/W22-480A/2022	A/common_tern/Maine/W22-480A/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15878548|Avian|H5N1|2022.704|Europe|A/Northern_gannet/Spain/3372-12_22VIR10586-6/2022	A/Northern_gannet/Spain/3372-12_22VIR10586-6/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632515|Avian|H5N1|2022.49|NorthAmerica|A/great_black-backed_gull/Maine/22-022526-015-original/2022	A/great_black-backed_gull/Maine/22-022526-015-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14098920|Seal|H5N1|2022.49|NorthAmerica|A/harbor_seal/Maine/22-020983-001-original/2022	A/harbor_seal/Maine/22-020983-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632521|Avian|H5N1|2022.548|NorthAmerica|A/common_tern/Maine/22-025070-002-original/2022	A/common_tern/Maine/22-025070-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632522|Avian|H5N1|2022.532|NorthAmerica|A/herring_gull/Massachusetts/22-025071-001-original/2022	A/herring_gull/Massachusetts/22-025071-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13432861|Avian|H5N1|2022.255|NorthAmerica|A/chicken/North_Carolina/22-010298-002-original/2022	A/chicken/North_Carolina/22-010298-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15853933|Avian|H5N1|2022.567|Africa|A/African_penguin/South_Africa/693215_P1-0347/2022	A/African_penguin/South_Africa/693215_P1-0347/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16243958|Avian|H5N1|2022.37|NorthAmerica|A/Pekin_duck/Pennsylvania/22-015337-003-original/2022	A/Pekin_duck/Pennsylvania/22-015337-003-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641781|Avian|H5N1|2022.458|NorthAmerica|A/common_eider/MA/22MM00763/2022	A/common_eider/MA/22MM00763/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16507100|Avian|H5N1|2022.737|Europe|A/northern_gannet/Spain/22VIR12774-17_3389-5/2022	A/northern_gannet/Spain/22VIR12774-17_3389-5/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16020772|Canine|H5N1|2022.392|NorthAmerica|A/Red_Fox/PEI/FAV-0592-02/2022	A/Red_Fox/PEI/FAV-0592-02/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_18007229|Avian|H5N1|2023.290|Asia|A/large-billed_crow/Hokkaido/B052/2023	A/large-billed_crow/Hokkaido/B052/2023_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632542|Seal|H5N1|2022.534|NorthAmerica|A/harbor_seal/Maine/22-025072-002-original/2022	A/harbor_seal/Maine/22-025072-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14497837|Avian|H5N1|2022.564|Europe|A/domestic_duck/England/100990/2022	A/domestic_duck/England/100990/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14098917|Seal|H5N1|2022.471|NorthAmerica|A/harbor_seal/Maine/22-020455-003-original/2022	A/harbor_seal/Maine/22-020455-003-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16955748|Avian|H5N1|2022.896|Asia|A/large-billed_crow/Hokkaido/0111E084/2022	A/large-billed_crow/Hokkaido/0111E084/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13338081|Avian|H5N1|2022.395|Europe|A/Northern_gannet/Sweden/SVA220525SZ0402/FB001671/O-2022	A/Northern_gannet/Sweden/SVA220525SZ0402/FB001671/O-2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16102163|Avian|H5N1|2022.282|NorthAmerica|A/chicken/Pennsylvania/22-011531-001-original/2022	A/chicken/Pennsylvania/22-011531-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15614803|Avian|H5N1|2022.458|Africa|A/ibis/Egypt/RLQP-229S/2022	A/ibis/Egypt/RLQP-229S/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13433340|Avian|H5N1|2022.255|NorthAmerica|A/chicken/North_Carolina/22-010299-002-original/2022	A/chicken/North_Carolina/22-010299-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13434442|Avian|H5N1|2022.26|NorthAmerica|A/turkey/North_Carolina/22-010448-003-original/2022	A/turkey/North_Carolina/22-010448-003-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14702899|Avian|H5N1|2022.529|Europe|A/nothern_gannet/France/22P019331/2022	A/nothern_gannet/France/22P019331/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16171417|Avian|H5N1|2022.315|NorthAmerica|A/chicken/Pennsylvania/22-012742-001-original/2022	A/chicken/Pennsylvania/22-012742-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16524596|Avian|H5N1|2022.66|Europe|A/northern_gannet/Spain/22VIR12774-4_3104-40/2022	A/northern_gannet/Spain/22VIR12774-4_3104-40/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13453559|Avian|H5N1|2022.375|Europe|A/domestic_duck/England/073865/2022	A/domestic_duck/England/073865/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641785|Avian|H5N1|2022.449|NorthAmerica|A/common_tern/ME/COTE_20220614_1/2022	A/common_tern/ME/COTE_20220614_1/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15078261|Avian|H5N1|2022.296|NorthAmerica|A/chicken/Pennsylvania/22-012092-010-original/2022	A/chicken/Pennsylvania/22-012092-010-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632502|Avian|H5N1|2022.274|NorthAmerica|A/red-tailed_hawk/Massachusetts/22-016611-004-original/2022	A/red-tailed_hawk/Massachusetts/22-016611-004-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16955798|Avian|H5N1|2022.874|Asia|A/slaty-backed_gull/Hokkaido/0111M114/2022	A/slaty-backed_gull/Hokkaido/0111M114/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632520|Avian|H5N1|2022.526|NorthAmerica|A/double-crested_cormorant/Massachusetts/22-022527-009-original/2022	A/double-crested_cormorant/Massachusetts/22-022527-009-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16102164|Avian|H5N1|2022.282|NorthAmerica|A/chicken/Pennsylvania/22-011531-002-original/2022	A/chicken/Pennsylvania/22-011531-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641799|Avian|H5N1|2022.353|NorthAmerica|A/northern_gannet/MA/22WI00050/2022	A/northern_gannet/MA/22WI00050/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13052432|Avian|H5N1|2022.247|NorthAmerica|A/turkey/South_Dakota/22-009979-001-original/2022	A/turkey/South_Dakota/22-009979-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16675872|Avian|H5N1|2022.888|Africa|A/ostrich/South_Africa/PRL60/2022	A/ostrich/South_Africa/PRL60/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16698576|Avian|H5N1|2022.885|Asia|A/red-crowned_crane/Hokkaido/20221120001/2022	A/red-crowned_crane/Hokkaido/20221120001/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632510|Avian|H5N1|2022.515|NorthAmerica|A/gull/Maine/22-022526-005-original/2022	A/gull/Maine/22-022526-005-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14811896|Avian|H5N1|2022.466|Europe|A/northern_gannet/Sweden/SVA220623SZ0232/FB001982/O-2022	A/northern_gannet/Sweden/SVA220623SZ0232/FB001982/O-2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632513|Avian|H5N1|2022.515|NorthAmerica|A/common_eider/Maine/22-022526-013-original/2022	A/common_eider/Maine/22-022526-013-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16698546|Avian|H5N1|2022.803|Asia|A/eastern_buzzard/Niigata/1501B001/2022	A/eastern_buzzard/Niigata/1501B001/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16297073|Avian|H5N1|2022.83|NorthAmerica|A/chicken/California/22-035144-001-original/2022	A/chicken/California/22-035144-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15214838|Avian|H5N1|2022.444|NorthAmerica|A/common_eiders/Maine/W22-481B/2022	A/common_eiders/Maine/W22-481B/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16171247|Avian|H5N1|2022.296|NorthAmerica|A/chicken/Pennsylvania/22-012091-001-original/2022	A/chicken/Pennsylvania/22-012091-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632500|Avian|H5N1|2022.255|NorthAmerica|A/red-tailed_hawk/Massachusetts/22-010671-010-original/2022	A/red-tailed_hawk/Massachusetts/22-010671-010-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632501|Avian|H5N1|2022.247|NorthAmerica|A/red-tailed_hawk/Massachusetts/22-016611-001-original/2022	A/red-tailed_hawk/Massachusetts/22-016611-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641789|Avian|H5N1|2022.452|NorthAmerica|A/great_black-backed_gull/MA/GBBG_20220615_1/2022	A/great_black-backed_gull/MA/GBBG_20220615_1/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16102280|Avian|H5N1|2022.293|NorthAmerica|A/chicken/Pennsylvania/22-011921-002-original/2022	A/chicken/Pennsylvania/22-011921-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15072540|Avian|H5N1|2022.375|Asia|A/crow/Hokkaido/HU-1/2022	A/crow/Hokkaido/HU-1/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13432612|Avian|H5N1|2022.255|NorthAmerica|A/turkey/North_Carolina/22-010146-002-original/2022	A/turkey/North_Carolina/22-010146-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16171480|Avian|H5N1|2022.321|NorthAmerica|A/Pekin_duck/Pennsylvania/22-013189-003-original/2022	A/Pekin_duck/Pennsylvania/22-013189-003-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16243610|Avian|H5N1|2022.364|NorthAmerica|A/chicken/Pennsylvania/22-015201-002-original/202	A/chicken/Pennsylvania/22-015201-002-original/202_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632537|Avian|H5N1|2022.501|NorthAmerica|A/common_eider/Maine/22-022526-003-original/2022	A/common_eider/Maine/22-022526-003-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15579544|Avian|H5N1|2022.77|Europe|A/Great_Black-backed_Gull/4/2022	A/Great_Black-backed_Gull/4/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14098915|Seal|H5N1|2022.477|NorthAmerica|A/harbor_seal/Maine/22-020455-001-original/2022	A/harbor_seal/Maine/22-020455-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16244526|Canine|H5N1|2022.392|NorthAmerica|A/Red_fox/PEI/FAV-0592-01/2022	A/Red_fox/PEI/FAV-0592-01/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641787|Avian|H5N1|2022.468|NorthAmerica|A/red-tailed_hawk/MA/22MM00791/2022	A/red-tailed_hawk/MA/22MM00791/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632516|Avian|H5N1|2022.515|NorthAmerica|A/herring_gull/Maine/22-022526-016-original/2022	A/herring_gull/Maine/22-022526-016-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15576616|Avian|H5N1|2022.756|Asia|A/white-fronted_goose/Miyagi/0410D001/2022	A/white-fronted_goose/Miyagi/0410D001/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15214841|Avian|H5N1|2022.474|NorthAmerica|A/common_tern/Maine/W22-480B/2022	A/common_tern/Maine/W22-480B/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16171249|Avian|H5N1|2022.296|NorthAmerica|A/chicken/Pennsylvania/22-012092-005-original/2022	A/chicken/Pennsylvania/22-012092-005-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16240445|Avian|H5N1|2022.348|NorthAmerica|A/duck/Pennsylvania/22-014339-002-original/2022	A/duck/Pennsylvania/22-014339-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632508|Avian|H5N1|2022.359|NorthAmerica|A/osprey/Massachusetts/22-016611-016-original/2022	A/osprey/Massachusetts/22-016611-016-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16632509|Avian|H5N1|2022.49|NorthAmerica|A/herring_gull/Maine/22-022526-004-original/2022	A/herring_gull/Maine/22-022526-004-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_14098924|Seal|H5N1|2022.49|NorthAmerica|A/harbor_seal/Maine/22-020983-007-original/2022	A/harbor_seal/Maine/22-020983-007-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641783|Avian|H5N1|2022.479|NorthAmerica|A/common_eider/MA/22MM00823/2022	A/common_eider/MA/22MM00823/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_17950253|Avian|H5N1|2023.241|Asia|A/large-billed_crow/Hokkaido/0103E089/2023	A/large-billed_crow/Hokkaido/0103E089/2023_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641784|Avian|H5N1|2022.444|NorthAmerica|A/common_tern/ME/COTE_20220612_1/2022	A/common_tern/ME/COTE_20220612_1/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16641786|Avian|H5N1|2022.449|NorthAmerica|A/common_tern/ME/COTE_20220614_2/2022	A/common_tern/ME/COTE_20220614_2/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16297074|Avian|H5N1|2022.83|NorthAmerica|A/domestic_goose/California/22-035144-003-original/2022	A/domestic_goose/California/22-035144-003-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_13285539|Avian|H5N1|2022.249|NorthAmerica|A/turkey/Minnesota/22-009997-001-original/2022	A/turkey/Minnesota/22-009997-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_15004381|Avian|H5N1|2022.274|NorthAmerica|A/chicken/North_Carolina/22-010929-002-original/2022	A/chicken/North_Carolina/22-010929-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16243241|Avian|H5N1|2022.362|NorthAmerica|A/chicken/Pennsylvania/22-015036-002-original/2022	A/chicken/Pennsylvania/22-015036-002-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16102279|Avian|H5N1|2022.293|NorthAmerica|A/chicken/Pennsylvania/22-011920-001-original/2022	A/chicken/Pennsylvania/22-011920-001-original/2022_{G2}	G3
G2	Eurasia_to_NorthAmerica2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	192	EPI_ISL_16955829|Avian|H5N1|2022.893|Asia|A/white-tailed_eagle/Hokkaido/20221123001/2022	A/white-tailed_eagle/Hokkaido/20221123001/2022_{G2}	G3
